campaign,trial_id,policy,final_error_km,mean_error_km,rms_error_km,p95_error_km,max_error_km,blackout_mean_km,non_blackout_mean_km,n_pulsars,toa_sigma_us,position_offset_km,sweep_label,timing_mean_m,timing_final_m,timing_p95_m,steady_state_mean_km,steady_state_rms_km
main_elfo,15,hybrid,1.166964311392049,0.48836232423974035,2.137612385321321,1.0371441831529555,58.31862878631054,0.46300994427841613,0.5337109475508416,5,1.0,58.318628787506974,,231.8620653550775,613.3904195634227,822.3494249157998,0.7233787435824389,0.8764322615202993
main_elfo,16,xnav_only,3.7090944551795118,0.6258848225262577,1.9659253330054576,1.8521699680767116,50.90872929469013,0.4577438650959673,0.9266439999015654,5,1.0,50.90872929732458,,nan,nan,nan,0.7829415749793933,0.9861256287785773
main_elfo,16,gnss_only,5.018969896293659,7.94253055321994,16.74314225227178,44.05637872386338,71.4250422604489,0.46704467825255747,21.31417430140103,5,1.0,50.90872929732458,,13941.574559933832,574.358479929919,51972.698758758124,0.7804661338811401,1.043721474772004
main_elfo,16,hybrid,1.1868158839408331,0.4702772624860197,1.8799782527268363,1.00288495274703,50.908729297458656,0.4512518517517935,0.5043086309824524,5,1.0,50.90872929732458,,217.686913684144,628.3940493998944,766.7754012746464,0.7548129605853521,0.884312088305107
main_elfo,17,xnav_only,3.7787938735487385,0.6151434100331094,2.1158529522336584,1.7864944511993504,55.557711776675944,0.4310596467201975,0.9444200007477548,5,1.0,55.557711777138,,nan,nan,nan,0.7081609440441728,0.9181948991274911
main_elfo,17,gnss_only,4.9247840154446525,8.035408003831957,16.786517547771496,43.61822491078485,56.635527456633135,0.4543664605037061,21.595862595419113,5,1.0,55.557711777138,,14124.810243203021,506.7309606662466,49408.577848543515,0.772086803602246,1.0220131854214387
main_elfo,17,hybrid,1.1432314203689093,0.4773364174056922,2.0405780466900016,1.044219225976093,55.55771177900279,0.45389119202046935,0.5192736515454569,5,1.0,55.557711777138,,223.9753413478793,607.4160359888222,778.9585923692064,0.7049074056817651,0.8667759140760554
main_elfo,18,xnav_only,3.8747725740623133,0.638542667960064,2.2961072199008905,1.9218962034018627,60.82640083248047,0.45114030707593195,0.9737553416542158,5,1.0,60.82640083010488,,nan,nan,nan,0.7754140261839284,1.0056285938240395
main_elfo,18,gnss_only,4.812909768899213,7.82879796940084,15.732204106501843,39.570780752498315,68.254079539447,0.4522245067238914,21.02351388151313,5,1.0,60.82640083010488,,13725.715052667269,448.7303104902787,44165.277311169964,0.7406529336129006,1.013512089187831
main_elfo,18,hybrid,1.2259438928189959,0.48933167938429306,2.2237470961991868,1.0467254677906093,60.826400831080655,0.4533704078170137,0.5536567707792855,5,1.0,60.82640083010488,,231.21885850519925,638.8447397469281,878.4846069150524,0.7355962680653537,0.876115960745487
main_elfo,19,xnav_only,3.841046537967503,0.6523615407065007,2.7188111822876904,1.8431396365687083,73.41494164307059,0.4427626045095192,1.0272779477067346,5,1.0,73.41494164107645,,nan,nan,nan,0.7437434552124651,0.9680810894197602
main_elfo,19,gnss_only,4.971125384847187,8.701815084668732,17.01571236101536,47.224106838957155,73.4149416431072,0.4717485291287059,23.423201740353008,5,1.0,73.41494164107645,,15296.783912360457,533.9160353162833,53164.91077734521,0.8391263550820545,1.0805864156818965
main_elfo,19,hybrid,1.0965436112028417,0.5116846161286196,2.6617965927947953,1.053854851842642,73.41494164354421,0.4644258955718266,0.596217820504855,5,1.0,73.41494164107645,,227.3387223923646,571.839735833606,875.7070645984631,0.6973530424055232,0.8729748131290584
