campaign,trial_id,policy,final_error_km,mean_error_km,rms_error_km,p95_error_km,max_error_km,blackout_mean_km,non_blackout_mean_km,n_pulsars,toa_sigma_us,position_offset_km,sweep_label,timing_mean_m,timing_final_m,timing_p95_m,steady_state_mean_km,steady_state_rms_km
main_elfo,0,xnav_only,0.023189323822345304,0.18999750024017192,2.6526711366041695,0.1920683320951316,74.58731811005852,0.09567686245789819,0.3587118804986052,5,1.0,74.5873181125018,,nan,nan,nan,0.08809768212402468,0.11170308697310215
main_elfo,0,gnss_only,0.012781910666702525,0.2283010788649175,2.6688103412475446,0.33824092576567644,74.58731810704015,0.0795046822556912,0.4944580136448009,5,1.0,74.5873181125018,,107.4208093807147,2.6165366003505905,390.3635178317604,0.05171489421848203,0.06475886340469685
main_elfo,0,hybrid,0.012787685221197788,0.17450253412029146,2.652111812464512,0.17625319409057433,74.58731811279306,0.09236846245581475,0.32141840878773575,5,1.0,74.5873181125018,,7.663159586658728,0.24845567774481647,23.328368947602755,0.04800888888517782,0.059628037706561325
main_elfo,1,xnav_only,0.007599859698995965,0.2119271991838466,3.0910911624202986,0.19625685237868185,86.92891674606068,0.09485125655433187,0.42134473036621806,5,1.0,86.92891674401906,,nan,nan,nan,0.057209007309310195,0.06905480754019203
main_elfo,1,gnss_only,0.022700642665223692,0.250582429784397,3.101896843935721,0.3368533025881654,86.92891674079395,0.09030493866776806,0.5372759702324515,5,1.0,86.92891674401906,,100.66090972190801,2.227057100906244,414.86659529101144,0.07056278290671127,0.09770800133759269
main_elfo,1,hybrid,0.015210206140094301,0.19126530401742647,3.0909216511327173,0.16477258048807192,86.92891674476046,0.09247757943023457,0.36797010715226264,5,1.0,86.92891674401906,,27.24641255762647,6.717518033223746,77.38300310886157,0.05906962588811037,0.0727562733140295
main_elfo,2,xnav_only,0.012160498602575892,0.18866741011892355,2.421119125032685,0.1971436906141818,68.05374940224702,0.09729556963417625,0.3521071811268518,5,1.0,68.0537494025796,,nan,nan,nan,0.08060984485830308,0.09949869171582024
main_elfo,2,gnss_only,0.011161287525040883,0.2314547099253613,2.431548109441392,0.41179865048641323,68.0537494043781,0.09284361228734492,0.47939287048913715,5,1.0,68.0537494025796,,120.39073918336467,1.3562282401215295,448.9176127770409,0.057340154078191735,0.06923973065167748
main_elfo,2,hybrid,0.009720415111490884,0.16013734642974545,2.4198997250767116,0.16747104819415223,68.05374939946492,0.08678682867342258,0.2913417936840132,5,1.0,68.0537494025796,,4.956926007367471,1.0971834328731573,18.325517321135276,0.031697897232180465,0.039194826601604775
main_elfo,3,xnav_only,0.020548447991153795,0.2188374245686632,3.2010045332296815,0.20384638983318995,90.01829935732201,0.09330007138930307,0.443390154903575,5,1.0,90.01829936112986,,nan,nan,nan,0.037432603998138185,0.0464613476302703
main_elfo,3,gnss_only,0.008437080054023927,0.2342861320513563,3.2053919888254416,0.24012880201095732,90.01829936060555,0.09554854892629877,0.4824505413032197,5,1.0,90.01829936112986,,65.41111679677522,1.8187403991586164,219.61781073019282,0.058052249225381956,0.07227463127693973
main_elfo,3,hybrid,0.007768177229972668,0.19453335267271601,3.2004706014726008,0.18887997189089692,90.01829935784556,0.09042327432001238,0.38075842240219987,5,1.0,90.01829936112986,,14.737661787502356,0.6077500545692637,48.09676859160404,0.04720174861853322,0.06003880061804875
main_elfo,4,xnav_only,0.017533576792205376,0.2157654213583306,3.2152810585751603,0.2039813561185674,90.42252456896,0.09742981849630557,0.4274361476044882,5,1.0,90.42252456449206,,nan,nan,nan,0.04582098921434153,0.05455005211949051
main_elfo,4,gnss_only,0.020781848009974332,0.23504823806870603,3.219896463091315,0.30003973643792126,90.42252456236321,0.07651281353059099,0.5186256875946301,5,1.0,90.42252456449206,,74.65535237277857,1.7430138318317983,335.32539210774723,0.04299347353237989,0.04908643099579453
main_elfo,4,hybrid,0.010135718077780152,0.19668586565096066,3.2152899050954713,0.15713495681553677,90.42252456728696,0.08937956046096558,0.38862812986405054,5,1.0,90.42252456449206,,25.72993898632144,5.215932590549963,87.13656482033852,0.05192804159873244,0.06996216027363619
main_elfo,5,xnav_only,0.01684065102290686,0.14767908742102132,1.1432397923624236,0.2111191532730223,31.98237697815267,0.09817044231021274,0.23623680473190417,5,1.0,31.98237698018241,,nan,nan,nan,0.06941931007801609,0.08453901598010824
main_elfo,5,gnss_only,0.01603502515619179,0.21395734455032955,1.238116515196114,0.6137582158938637,31.9823769802032,0.08474747981548196,0.445079215273226,5,1.0,31.98237698018241,,187.4703523790423,0.47266571473994634,782.0337933588685,0.03342885262320025,0.03898994995980064
main_elfo,5,hybrid,0.004165852908072174,0.1170327213127004,1.1402146949242138,0.17012844560652332,31.982376981094152,0.09242442922823602,0.16105037053420707,5,1.0,31.98237698018241,,5.544281249872173,2.5266156767314083,18.978438036881883,0.07021400053683695,0.10141428598752049
main_elfo,6,xnav_only,0.017277301502275855,0.18820640283468432,2.599094752886727,0.18737581576656742,73.07695779960015,0.08507674056089187,0.37267777056386237,5,1.0,73.07695780368776,,nan,nan,nan,0.05506281767490984,0.07162604870674082
main_elfo,6,gnss_only,0.0029556020039619314,0.20786783385295507,2.603485802169634,0.2450093279777075,73.0769578015059,0.08763784635253283,0.4229271072692033,5,1.0,73.07695780368776,,71.85172743581904,3.314717722747212,292.4466549163417,0.05437087321356388,0.06315051696479304
main_elfo,6,hybrid,0.01773373338677384,0.17689487629351835,2.5989557086008834,0.17898744116093035,73.07695780307819,0.09680932028827446,0.32014650464092653,5,1.0,73.07695780368776,,18.265426857968276,5.831928479003222,57.79387480839315,0.06164789925824791,0.07657993421228247
main_elfo,7,xnav_only,0.007279656843134133,0.20539481619518069,2.7739527218779942,0.2046907016295738,77.98793891717197,0.09809934875170326,0.39731769457999244,5,1.0,77.98793891364863,,nan,nan,nan,0.06418273495696003,0.08604246284032882
main_elfo,7,gnss_only,0.017939391706077105,0.22452066084336192,2.78223720804523,0.2898311821342498,77.98793891285054,0.09740131007683421,0.45190316151024945,5,1.0,77.98793891364863,,85.65438887605085,1.8399977190219792,338.4377329353009,0.04239970305368801,0.05304297808900653
main_elfo,7,hybrid,0.019207008518646995,0.18410710912136097,2.7734702019128457,0.2022388876245521,77.98793891343666,0.10327365693765685,0.32869652359080354,5,1.0,77.98793891364863,,9.589198106179424,5.34256159268218,27.468434679236406,0.05070555267780663,0.06447044299849512
main_elfo,8,xnav_only,0.016255948315365667,0.15403156184656186,1.4072484036286281,0.20015099779095083,39.456755350583855,0.09575034067201965,0.25828107014468665,5,1.0,39.45675535156878,,nan,nan,nan,0.04947648898463718,0.057401323853930035
main_elfo,8,gnss_only,0.010356932307432173,0.18633852060552514,1.4335143635985135,0.37602605837871306,39.45675535170196,0.0832183169723132,0.3707929693578901,5,1.0,39.45675535156878,,102.87318319658706,3.107900259810689,407.18975535418895,0.04775982297508675,0.06474074135700496
main_elfo,8,hybrid,0.01388785943606517,0.1233895093846245,1.4048464420612106,0.16659011872391166,39.456755354073756,0.0896556874041994,0.1837302895467933,5,1.0,39.45675535156878,,6.1023140963613205,1.846133384172123,19.193780162674308,0.04066086324374367,0.0500770748547835
main_elfo,9,xnav_only,0.013533247595867237,0.19385763708892273,2.278173178631045,0.23161848904580545,64.0084751176301,0.10399077377493464,0.3546054066787324,5,1.0,64.00847511822523,,nan,nan,nan,0.06340738692914619,0.08078980124735599
main_elfo,9,gnss_only,0.0013992726721000152,0.24555380300666682,2.381205442974415,0.265866476526196,64.008475117718,0.0912675438096907,0.5215306328378775,5,1.0,64.00847511822523,,159.26706487402188,2.082247830491462,375.85538216559837,0.056807557125828884,0.0768184857625446
main_elfo,9,hybrid,0.007971702584650187,0.1602975676642874,2.276495887791808,0.16711569503896934,64.00847511266535,0.08912599150483246,0.2876044714988054,5,1.0,64.00847511822523,,14.27169278173954,0.9638545483600742,51.82040313995534,0.04307156569535062,0.05391491508908096
main_elfo,10,xnav_only,0.020745062279814035,0.1867397888764377,2.4900834864649752,0.1783037417636565,70.00708815117366,0.09550273787532838,0.3499384575685628,5,1.0,70.00708815108327,,nan,nan,nan,0.042290297233783844,0.049369183527660114
main_elfo,10,gnss_only,0.012245860137920953,0.2713641956916286,2.5693645593389665,0.32089949896676095,70.00708815417579,0.09618494291242544,0.5847129999586539,5,1.0,70.00708815108327,,186.06605877933868,0.9328316260935563,396.6478794755962,0.05477259945292991,0.06839789450980453
main_elfo,10,hybrid,0.0028560327962882303,0.16203172398347376,2.4892063649869858,0.17406123668434875,70.00708815360929,0.08782934935852584,0.29475991521401446,5,1.0,70.00708815108327,,5.016891455089113,0.2126970509347296,19.331815798793777,0.039886312794100695,0.05285906314905195
main_elfo,11,xnav_only,0.017133259916376396,0.16701392737485252,2.043052635927411,0.19476146674077965,57.41333003723046,0.08592529203102607,0.31205979622930274,5,1.0,57.41333003697129,,nan,nan,nan,0.044419565035672584,0.058031722092808165
main_elfo,11,gnss_only,0.012591700290239724,0.21032047045665667,2.0558693779598065,0.3701362614100246,57.41333003862167,0.09718925249363632,0.4126819448412142,5,1.0,57.41333003697129,,102.07430233496844,3.436273703150806,406.41093779029853,0.05176417660613218,0.06031059059030178
main_elfo,11,hybrid,0.007831475725525353,0.1407352565752141,2.0418530188944537,0.15845335236203364,57.413330032207085,0.08399687717684662,0.24222503380891364,5,1.0,57.41333003697129,,9.413213754380765,1.9440831262597191,30.04415860285377,0.05539378530738221,0.06831112241839776
main_elfo,12,xnav_only,0.02360425493702248,0.14751715774360083,1.280998069553403,0.23895347666630729,35.8810740474447,0.08495992805466356,0.2594153009900097,5,1.0,35.88107405076694,,nan,nan,nan,0.04082662283924468,0.052880531093305407
