campaign,policy,n_trials,final_mean_km,final_std_km,final_p95_km,mean_error_km,rms_error_km,blackout_mean_km,non_blackout_mean_km,meets_lunanet_p95,timing_mean_m,timing_final_m,timing_p95_m,steady_state_mean_km,steady_state_rms_km
main_elfo,xnav_only,20,0.015254140262323431,0.005384577371949902,0.02321007037807916,0.18466047867937668,2.333804547330039,0.09397068191837234,0.3468802559842717,False,nan,nan,nan,0.05823090459275373,0.07313267501855822
main_elfo,gnss_only,20,0.013690516026076432,0.00718320726641942,0.02859489921336038,0.2293917110784565,2.3621490327569075,0.09160232651471484,0.47586004684740285,False,119.91160188674287,2.1335798296616595,452.73372380727926,0.05451180851144765,0.06778535694639291
main_elfo,hybrid,20,0.011782751763078995,0.00565198163627895,0.022331795317501537,0.16072536661387388,2.332679091071597,0.09092499768035386,0.28557954766397303,False,13.062808145045045,2.504525717082901,45.16002488196122,0.04984591524519448,0.0642130122718777
